0,  95
1,  95
2,  95
3,  95
4,  95
5,  639
6,  464
7,  536
8,  532
9,  512
10,  544
11,  526
12,  528
13,  528
14,  464
15,  536
16,  532
17,  512
18,  544
19,  526
20,  528
21,  528
22,  147
23,  147
24,  147
25,  147
26,  115
27,  115
28,  115
29,  115
30,  115
31,  115
32,  115
33,  147
34,  418
35,  209
36,  154
37,  154
38,  154
39,  154
40,  154
41,  211
42,  115
43,  115
44,  147
45,  115
46,  115
47,  154
48,  115
49,  115
50,  115
51,  115
52,  115
53,  115
54,  1483
55,  1483
56,  3145
57,  1483
58,  1483
59,  115
60,  115
61,  115
62,  115
63,  115
64,  4366
65,  1483
66,  4366
67,  2942
68,  1483
69,  4366
70,  2942
71,  115
72,  115
73,  115
74,  115
75,  115
76,  115
77,  115
78,  1483
79,  4366
80,  2942
81,  1483
82,  4366
83,  2942
84,  1483
85,  4366
86,  1483
87,  2942
88,  1483
89,  115
90,  115
91,  115
92,  115
93,  115
94,  115
95,  4366
96,  2942
97,  1483
98,  4366
99,  2942
100,  1483
101,  4366
102,  1483
103,  4366
104,  1483
105,  4366
106,  1483
107,  115
108,  4366
109,  115
110,  115
111,  1483
112,  1483
113,  4366
114,  115
115,  1483
116,  2291
117,  115
118,  115
119,  115
120,  115
121,  115
122,  115
123,  1483
124,  1483
125,  3145
126,  262
127,  262
128,  652
129,  115
130,  115
131,  115
132,  1483
133,  1483
134,  115
135,  115
136,  115
137,  1483
138,  1483
139,  3145
140,  495
141,  115
142,  1483
143,  1483
144,  1483
145,  3145
146,  1483
147,  1663
148,  115
149,  182
150,  153
151,  169
152,  115
153,  163
154,  115
155,  1483
156,  1483
157,  3145
158,  579
159,  175
160,  115
161,  115
162,  115
163,  1483
164,  1483
165,  3145
166,  1483
167,  1663
168,  115
169,  115
170,  115
171,  115
172,  461
173,  115
174,  1483
175,  1483
176,  1483
177,  1483
178,  1483
179,  1483
180,  3145
181,  708
182,  147
183,  184
184,  115
185,  115
186,  115
187,  115
188,  115
189,  115
190,  1483
191,  1483
192,  3145
193,  1483
194,  1663
195,  313
196,  157
197,  115
198,  193
199,  157
200,  115
201,  198
202,  157
203,  115
204,  115
205,  191
206,  157
207,  115
208,  198
209,  157
210,  115
211,  115
212,  115
213,  115
214,  115
215,  192
216,  157
217,  115
218,  157
219,  157
220,  192
221,  157
222,  197
223,  115
224,  115
225,  115
226,  150
227,  115
228,  115
229,  115
230,  197
231,  157
232,  115
233,  192
234,  157
235,  115
236,  193
237,  157
238,  115
239,  208
240,  157
241,  115
242,  1483
243,  1483
244,  3145
245,  693
246,  115
247,  115
248,  192
249,  157
250,  115
251,  115
252,  115
253,  115
254,  115
255,  115
256,  115
257,  194
258,  157
259,  198
260,  157
261,  115
262,  190
263,  157
264,  191
265,  157
266,  115
267,  115
268,  115
269,  115
270,  1483
271,  1483
272,  1483
273,  3145
274,  1483
275,  1483
276,  3145
277,  1483
278,  1483
279,  3145
280,  148
281,  115
282,  115
283,  115
284,  115
285,  115
286,  115
287,  829
288,  115
289,  190
290,  157
291,  115
292,  115
293,  115
294,  115
295,  194
296,  157
297,  115
298,  189
299,  157
300,  115
301,  190
302,  157
303,  115
304,  1483
305,  1483
306,  3145
307,  1483
308,  1483
309,  3145
310,  1483
311,  1483
312,  3145
313,  148
314,  115
315,  115
316,  115
317,  115
318,  115
319,  115
320,  115
321,  169
322,  115
323,  115
324,  115
325,  115
326,  115
327,  192
328,  157
329,  115
330,  115
331,  1483
332,  1483
333,  3145
334,  1483
335,  1483
336,  3145
337,  1483
338,  1483
339,  3145
340,  148
341,  115
342,  115
343,  115
344,  115
345,  115
346,  147
347,  996
348,  115
349,  221
350,  168
351,  115
352,  115
353,  1483
354,  1483
355,  1483
356,  1483
357,  1483
358,  3145
359,  1483
360,  1663
361,  1483
362,  1483
363,  3145
364,  1483
365,  1663
366,  115
367,  115
368,  115
369,  115
370,  115
371,  1256
372,  115
373,  203
374,  115
375,  115
376,  199
377,  199
378,  167
379,  115
380,  189
381,  159
382,  115
383,  1483
384,  1483
385,  3145
386,  1483
387,  1663
388,  1483
389,  1483
390,  3145
391,  1483
392,  1483
393,  1663
394,  115
395,  115
396,  115
397,  115
398,  115
399,  115
400,  115
401,  115
402,  1401
403,  115
404,  1483
405,  1483
406,  169
407,  1483
408,  1483
409,  3145
410,  1483
411,  1663
412,  115
413,  115
414,  115
415,  115
416,  1483
417,  1483
418,  1483
419,  1483
420,  1483
421,  1483
422,  1483
423,  1483
424,  3145
425,  1206
426,  115
427,  115
428,  206
429,  168
430,  115
431,  115
432,  204
433,  166
434,  1483
435,  1483
436,  3145
437,  1483
438,  1663
439,  115
440,  115
441,  115
442,  115
443,  147
444,  1483
445,  1483
446,  3145
447,  842
448,  115
449,  115
450,  115
451,  414
452,  115
453,  244
454,  157
455,  115
456,  1483
457,  1483
458,  1483
459,  1483
460,  1483
461,  1483
462,  1483
463,  262
464,  4558
465,  205
466,  115
467,  115
468,  115
469,  1483
470,  1483
471,  3145
472,  530
473,  115
474,  115
475,  115
476,  190
477,  162
478,  115
479,  187
480,  161
481,  115
482,  1483
483,  1483
484,  3145
485,  1483
486,  1663
487,  115
488,  115
489,  115
490,  1483
491,  1483
492,  1483
493,  3145
494,  734
495,  734
496,  115
497,  115
498,  115
499,  191
500,  191
501,  191
502,  191
503,  191
504,  161
505,  172
506,  250
507,  177
508,  115
509,  115
510,  169
511,  169
512,  1483
513,  1483
514,  3145
515,  1483
516,  1663
517,  1483
518,  1483
519,  1483
520,  1483
521,  3145
522,  1483
523,  1483
524,  1483
525,  1663
526,  807
527,  152
528,  115
529,  115
530,  115
531,  115
532,  115
533,  115
534,  115
535,  115
536,  115
537,  147
538,  163
539,  115
540,  115
541,  115
542,  1050
543,  115
544,  217
545,  225
546,  208
547,  1533
548,  1533
549,  1533
550,  176
551,  115
552,  115
553,  115
554,  115
555,  115
556,  115
557,  1533
558,  1533
559,  1533
560,  245
561,  115
562,  115
563,  1533
564,  1533
565,  1533
566,  223
567,  1533
568,  1533
569,  1533
570,  115
571,  115
572,  115
573,  1533
574,  1533
575,  1533
576,  1533
577,  160
578,  1533
579,  1533
580,  145
581,  1533
582,  1533
583,  1533
584,  233
585,  1533
586,  1533
587,  1380
588,  182
589,  337
590,  248
591,  115
592,  115
593,  115
594,  115
595,  115
596,  115
597,  115
598,  115
599,  115
600,  115
601,  115
602,  115
603,  154
604,  115
605,  115
606,  147
607,  147
608,  147
609,  429
610,  198
611,  115
612,  123
613,  123
614,  151
615,  139
616,  172
617,  154
618,  154
619,  839
620,  115
621,  115
622,  154
623,  115
624,  115
625,  115
626,  180
627,  491
628,  161
629,  161
630,  161
631,  115
632,  115
633,  161
634,  161
635,  161
636,  161
637,  154
638,  115
639,  115
640,  154
641,  154
642,  154
643,  154
644,  154
645,  115
646,  216
647,  154
648,  154
