TimeDelta,Length,Port,Attack
0.000219000,103,40178,1
0.000223000,103,40178,1
0.000214000,103,40178,1
0.000149000,103,40178,1
0.000146000,103,40178,1
0.000146000,103,40178,1
0.000149000,103,40178,1
0.000217000,109,7100,1
0.000145000,109,1900,1
0.000146000,109,7100,1
0.000144000,109,1900,1
0.000220000,109,524,1
0.000144000,109,2103,1
0.000151000,103,40178,1
0.000219000,103,40178,1
0.000145000,103,40178,1
0.000143000,109,524,1
0.000145000,109,2103,1
0.000150000,103,40178,1
0.000228000,109,19780,1
0.000151000,109,1174,1
0.000154000,109,7627,1
0.000148000,109,6565,1
0.000154000,109,2492,1
0.000153000,109,19780,1
0.000154000,109,1174,1
0.000161000,109,7627,1
0.000154000,109,6565,1
0.000147000,109,2492,1
0.000483000,109,1169,1
0.000161000,103,40178,1
0.000233000,103,40178,1
0.000217000,103,40178,1
0.000145000,109,1169,1
0.000145000,103,40178,1
0.000146000,103,40178,1
0.000144000,103,40178,1
0.000217000,109,2394,1
0.000145000,103,40178,1
0.000216000,103,40178,1
0.000218000,103,40178,1
0.000216000,103,40178,1
0.000150000,109,2394,1
0.000146000,103,40178,1
0.000151000,103,40178,1
0.000146000,103,40178,1
0.000148000,103,40178,1
0.000219000,109,10617,1
0.000146000,109,1024,1
0.000151000,109,3869,1
0.000147000,109,10617,1
0.000145000,109,1024,1
0.000160000,109,3869,1
0.000227000,109,2920,1
0.000142000,103,40178,1
0.000222000,103,40178,1
0.000220000,103,40178,1
0.000214000,103,40178,1
0.000214000,103,40178,1
0.000140000,109,2920,1
0.000145000,103,40178,1
0.000143000,103,40178,1
0.000144000,103,40178,1
0.000150000,103,40178,1
0.000146000,103,40178,1
0.000219000,109,4899,1
0.000162000,103,40178,1
0.000148000,109,4899,1
0.000157000,103,40178,1
0.000226000,109,15002,1
0.000389000,109,4662,1
0.000164000,103,40178,1
0.000158000,109,15002,1
0.000157000,103,40178,1
0.000152000,109,4662,1
0.000228000,109,6346,1
0.000148000,109,4000,1
0.000151000,109,6346,1
0.000157000,109,4000,1
0.000227000,103,40178,1
0.000232000,103,40178,1
0.000158000,109,2047,1
0.000151000,103,40178,1
0.000078000,109,7402,1
0.000153000,103,40178,1
0.000219000,103,40178,1
0.000149000,103,40178,1
0.000146000,103,40178,1
0.000144000,103,40178,1
0.000144000,103,40178,1
0.000360000,109,9080,1
0.000331000,103,40178,1
0.000219000,103,40178,1
0.000152000,109,9080,1
0.000157000,103,40178,1
0.000156000,103,40178,1
0.000158000,109,9080,1
0.000236000,109,49165,1
0.000079000,109,49165,1
0.000158000,109,40911,1
0.000157000,109,2048,1
0.000157000,109,49165,1
0.000489000,109,40911,1
0.000156000,109,2048,1
0.000218000,103,40178,1
0.000145000,109,32773,1
0.000144000,103,40178,1
0.000145000,109,32773,1
0.000223000,109,33899,1
0.000149000,109,34571,1
0.000151000,109,33899,1
0.000145000,109,34571,1
0.000230000,109,15000,1
0.000149000,109,8222,1
0.000152000,109,15000,1
0.000162000,109,8222,1
0.000234000,103,40178,1
0.000233000,103,40178,1
0.000240000,103,40178,1
0.000232000,103,40178,1
0.000073000,103,40178,1
0.000155000,103,40178,1
0.000153000,103,40178,1
0.000216000,109,1035,1
0.000144000,103,40178,1
0.000151000,103,40178,1
0.000073000,103,40178,1
0.000160000,109,1035,1
0.000229000,109,9485,1
0.000155000,109,1084,1
0.000148000,103,40178,1
0.000073000,109,9485,1
0.000151000,109,1084,1
0.000219000,109,636,1
0.000072000,103,40178,1
0.000155000,103,40178,1
0.000233000,103,40178,1
0.000228000,103,40178,1
0.000221000,103,40178,1
0.000217000,103,40178,1
0.000482000,103,40178,1
0.000147000,109,636,1
0.000146000,103,40178,1
0.000144000,103,40178,1
0.000147000,103,40178,1
0.000143000,109,636,1
0.000145000,103,40178,1
0.000145000,103,40178,1
0.000145000,103,40178,1
0.000144000,103,40178,1
0.000218000,109,465,1
0.000072000,103,40178,1
0.000145000,109,465,1
0.000146000,103,40178,1
0.000149000,109,465,1
0.000228000,109,1047,1
0.000150000,109,1309,1
0.000152000,109,1047,1
0.000151000,109,1309,1
0.000216000,109,2003,1
0.000145000,109,2007,1
0.000144000,109,49161,1
0.000072000,109,49161,1
0.000217000,109,2003,1
0.000158000,109,2007,1
0.000157000,109,49161,1
0.000237000,103,40178,1
0.000235000,103,40178,1
0.000221000,103,40178,1
0.000073000,103,40178,1
0.000147000,103,40178,1
0.000145000,103,40178,1
0.000145000,103,40178,1
0.000249000,109,1042,1
0.000145000,103,40178,1
0.000218000,103,40178,1
0.000219000,103,40178,1
0.000146000,109,1042,1
0.000146000,103,40178,1
0.000144000,103,40178,1
0.000146000,103,40178,1
0.000144000,109,1064,1
0.000145000,103,40178,1
0.000401000,109,1064,1
0.000073000,103,40178,1
0.000219000,109,1064,1
0.000073000,109,1064,1
0.000144000,109,902,1
0.000145000,109,8443,1
0.000145000,109,1064,1
0.000154000,109,902,1
0.000152000,109,8443,1
0.000228000,109,65000,1
0.000080000,109,65000,1
0.000228000,109,2002,1
0.000146000,109,65000,1
0.000145000,109,2002,1
0.000217000,109,10009,1
0.000145000,109,6123,1
0.000146000,103,40178,1
0.000149000,103,40178,1
0.000232000,107,40178,1
0.000218000,103,40178,1
0.000232000,103,40178,1
0.000307000,109,6123,1
0.000153000,103,40178,1
0.000154000,103,40178,1
0.000153000,107,40178,1
0.000151000,103,40178,1
0.000146000,103,40178,1
0.000218000,109,1166,1
0.000145000,109,6002,1
0.000145000,103,40178,1
0.000146000,103,40178,1
0.000132000,109,1053,1
0.000160000,109,1166,1
0.000158000,109,6002,1
0.000155000,109,1053,1
0.000157000,103,40178,1
0.000235000,109,3333,1
0.000158000,109,3000,1
0.000201000,109,3333,1
0.000156000,109,3000,1
0.000233000,109,7937,1
0.000157000,109,4002,1
0.000434000,109,7937,1
0.000145000,109,4002,1
0.000219000,109,1034,1
0.000144000,109,801,1
0.000144000,103,40178,1
0.000145000,103,40178,1
0.000220000,103,40178,1
0.000218000,103,40178,1
0.000216000,103,40178,1
0.000215000,103,40178,1
0.000215000,103,40178,1
0.000217000,103,40178,1
0.000143000,103,40178,1
0.000143000,109,1034,1
0.000144000,109,801,1
0.000146000,103,40178,1
0.000164000,103,40178,1
0.000159000,103,40178,1
0.000148000,103,40178,1
0.000158000,103,40178,1
0.000153000,103,40178,1
0.000157000,103,40178,1
0.000218000,103,40178,1
0.000144000,109,1091,1
0.000146000,103,40178,1
0.000143000,109,1091,1
0.000218000,103,40178,1
0.000154000,109,3221,1
0.000156000,103,40178,1
0.000151000,109,3221,1
0.000215000,109,1164,1
0.000164000,109,5002,1
0.000154000,109,1164,1
0.000163000,109,5002,1
0.000231000,109,2522,1
0.000156000,103,40178,1
0.000234000,103,40178,1
0.000230000,103,36594,1
0.000217000,103,40178,1
0.000145000,109,2522,1
0.000359000,103,40178,1
0.000074000,103,40178,1
0.000073000,103,40178,1
0.000148000,103,40178,1
0.000074000,103,40178,1
0.000416000,103,40178,1
0.000147000,103,40178,1
0.000217000,109,5101,1
0.000146000,109,6699,1
0.000146000,109,5101,1
0.000145000,109,6699,1
0.000222000,109,5989,1
0.000144000,103,40178,1
0.000147000,109,5989,1
0.000146000,103,40178,1
0.000218000,109,616,1
0.000264000,109,616,1
0.000218000,103,40178,1
0.000218000,103,40178,1
0.000217000,103,40178,1
0.000146000,109,9011,1
0.000145000,103,40178,1
0.000145000,103,40178,1
0.000144000,103,40178,1
0.000146000,103,40178,1
0.000144000,103,40178,1
0.000146000,109,9011,1
0.000216000,109,1328,1
0.000144000,109,9220,1
0.000142000,109,32785,1
0.000146000,109,1328,1
0.000143000,109,9220,1
0.000145000,109,32785,1
0.000216000,109,311,1
0.000145000,109,2049,1
0.000146000,109,340,1
0.000144000,109,311,1
0.000146000,109,2049,1
0.000438000,103,40178,1
0.000072000,109,55641,1
0.000216000,103,40178,1
0.000429000,103,40178,1
0.000144000,109,5120,1
0.000218000,109,8011,1
0.000076000,109,8011,1
0.000078000,109,8011,1
0.000474000,103,40178,1
0.000228000,103,40178,1
0.000237000,103,40178,1
0.000225000,103,40178,1
0.000234000,103,40178,1
0.000156000,109,8011,1
0.000154000,103,40178,1
0.000151000,103,40178,1
0.000144000,103,40178,1
0.000144000,103,40178,1
0.000144000,103,40178,1
0.000218000,109,8011,1
0.000146000,109,444,1
0.000073000,103,40178,1
0.000072000,109,444,1
0.000158000,103,40178,1
0.000152000,103,40178,1
0.000146000,109,444,1
0.000227000,109,2046,1
0.000154000,109,1247,1
0.000158000,109,9099,1
0.000079000,109,9099,1
0.000152000,103,40178,1
0.000159000,109,2046,1
0.000152000,109,1247,1
0.000150000,109,9099,1
0.000144000,103,40178,1
0.000227000,109,3404,1
0.000152000,109,3476,1
0.000146000,109,2301,1
0.000081000,109,3404,1
0.000153000,109,3476,1
0.000233000,109,2301,1
0.000078000,109,2301,1
0.000153000,103,40178,1
0.000234000,103,40178,1
0.000225000,103,40178,1
0.000220000,103,40178,1
0.000219000,103,40178,1
0.000141000,109,2301,1
0.000153000,103,40178,1
0.000202000,103,40178,1
0.000155000,103,40178,1
0.000166000,103,40178,1
0.000400000,103,40178,1
0.000236000,109,5961,1
0.000145000,103,40178,1
0.000146000,109,1914,1
0.000146000,109,2717,1
0.000072000,109,2717,1
0.000145000,109,3301,1
0.000146000,109,481,1
0.000145000,109,5961,1
0.000145000,109,1914,1
0.000145000,109,2717,1
0.000146000,109,3301,1
0.000146000,109,481,1
0.000145000,103,40178,1
0.000144000,103,40178,1
0.000144000,109,161,1
0.000219000,103,40178,1
0.000074000,103,40178,1
0.000147000,103,40178,1
0.000217000,103,40178,1
0.000073000,109,2608,1
0.000145000,109,711,1
0.000146000,109,106,1
0.000147000,103,40178,1
0.000146000,103,40178,1
0.000146000,103,40178,1
0.000145000,103,40178,1
0.000146000,109,161,1
0.000145000,109,2608,1
0.000144000,109,711,1
0.000146000,109,106,1
0.000218000,109,7920,1
0.000144000,109,8292,1
0.000146000,109,7920,1
0.000146000,109,8292,1
0.000218000,109,1334,1
0.000144000,109,60020,1
0.000144000,103,40178,1
0.000146000,103,40178,1
0.000218000,103,40178,1
0.000218000,103,40178,1
0.000218000,103,40178,1
0.000470000,103,40178,1
0.000217000,103,40178,1
0.000218000,103,40178,1
0.000144000,109,52869,1
0.000202000,109,1334,1
0.000157000,109,60020,1
0.000155000,109,52869,1
0.000154000,103,40178,1
0.000156000,103,40178,1
0.000155000,103,40178,1
0.000158000,103,40178,1
0.000155000,103,40178,1
0.000156000,103,40178,1
0.000146000,103,40178,1
0.000071000,103,40178,1
0.000144000,103,40178,1
0.000216000,109,7496,1
0.000146000,109,99,1
0.000150000,103,40178,1
0.000218000,103,40178,1
0.000434000,103,40178,1
0.000072000,103,40178,1
0.000073000,103,40178,1
0.000216000,103,40178,1
0.000587000,109,9200,1
0.000144000,103,40178,1
0.000145000,103,40178,1
0.000146000,109,9200,1
0.000219000,109,2020,1
0.000146000,109,5560,1
0.000146000,109,2607,1
0.000072000,109,2020,1
0.000145000,109,5560,1
0.000216000,109,2607,1
0.000074000,103,40178,1
0.000146000,103,40178,1
0.000220000,109,2607,1
0.000146000,109,50300,1
0.000145000,109,2607,1
0.000403000,109,50300,1
0.000217000,109,6100,1
0.000142000,109,40193,1
0.000144000,109,163,1
0.000146000,109,6100,1
0.000145000,109,40193,1
0.000145000,109,163,1
0.000217000,103,40178,1
0.000225000,103,40178,1
0.000219000,103,40178,1
0.000228000,103,40178,1
0.000275000,103,40178,1
0.000215000,103,40178,1
0.000216000,103,40178,1
0.000146000,103,40178,1
0.000143000,103,40178,1
0.000144000,103,40178,1
0.000148000,103,40178,1
0.000144000,103,40178,1
0.000155000,103,40178,1
0.000146000,103,40178,1
0.000221000,109,27355,1
0.000154000,109,3011,1
0.000154000,109,27355,1
0.000151000,109,3011,1
0.000227000,109,5801,1
0.000154000,109,9944,1
0.000146000,109,51493,1
0.000143000,109,5801,1
0.000219000,109,51493,1
0.000239000,109,3325,1
0.000147000,109,20005,1
0.000145000,109,8383,1
0.000145000,109,3325,1
0.000146000,109,20005,1
0.000146000,109,8383,1
0.000218000,109,3826,1
0.000146000,103,40178,1
0.000220000,103,40178,1
0.000218000,103,40178,1
0.000217000,103,40178,1
0.000219000,103,40178,1
0.000219000,103,40178,1
0.000217000,103,40178,1
0.000217000,103,40178,1
0.000145000,109,3826,1
0.000073000,109,4443,1
0.000467000,109,10180,1
0.000145000,109,6580,1
0.000145000,109,1068,1
0.000144000,109,3826,1
0.000145000,109,4443,1
0.000142000,109,10180,1
0.000145000,109,6580,1
0.000144000,109,1068,1
0.000144000,103,40178,1
0.000145000,103,40178,1
0.000146000,103,40178,1
0.000145000,103,40178,1
0.000145000,103,40178,1
0.000145000,103,40178,1
0.000145000,103,40178,1
0.000144000,103,40178,1
0.000215000,109,1102,1
0.000155000,109,19,1
0.000158000,103,40178,1
0.000235000,103,40178,1
0.000236000,103,40178,1
0.000233000,103,40178,1
0.000227000,103,40178,1
0.000156000,109,1102,1
0.000155000,109,19,1
0.000147000,103,40178,1
0.000147000,103,40178,1
0.000147000,103,40178,1
0.000146000,103,40178,1
0.000153000,103,40178,1
0.000218000,109,5910,1
0.000145000,109,6389,1
0.000146000,103,40178,1
0.000219000,103,40178,1
0.000153000,109,5910,1
0.000154000,109,6389,1
0.000151000,103,40178,1
0.000153000,103,40178,1
0.000237000,109,49158,1
0.000153000,103,40178,1
0.000226000,103,40178,1
0.000146000,109,8001,1
0.000146000,109,49158,1
0.000146000,109,8001,1
0.000146000,103,40178,1
0.000146000,103,40178,1
0.000227000,109,32780,1
0.000158000,109,8443,1
0.000156000,103,40178,1
0.000155000,109,32780,1
0.000074000,109,3003,1
0.000156000,109,14000,1
0.000233000,109,800,1
0.000152000,109,7106,1
0.000147000,109,8443,1
0.000148000,109,3003,1
0.000205000,109,14000,1
0.000157000,109,800,1
0.000157000,103,40178,1
0.000234000,103,40178,1
0.000408000,103,40178,1
0.000158000,103,40178,1
0.000154000,103,40178,1
0.000233000,109,7106,1
0.000157000,103,40178,1
0.000239000,103,40178,1
0.000235000,103,40178,1
0.000150000,109,7106,1
0.000145000,103,40178,1
0.000145000,103,40178,1
0.000146000,103,40178,1
0.000072000,103,40178,1
0.000073000,103,40178,1
0.000072000,103,40178,1
0.000073000,103,40178,1
0.000071000,109,2638,1
0.000073000,103,40178,1
0.000071000,109,2638,1
0.000073000,103,40178,1
0.000073000,109,2638,1
0.000143000,103,40178,1
0.000073000,103,40178,1
0.000073000,103,40178,1
0.000146000,109,2638,1
0.000146000,109,4,1
0.000073000,109,4,1
0.000072000,109,4,1
0.000073000,109,4,1
0.000073000,109,4,1
0.000073000,103,40178,1
0.000216000,103,40178,1
0.000146000,103,40178,1
0.000144000,103,40178,1
0.000447000,109,4,1
0.000146000,109,19283,1
0.000145000,109,4,1
0.000147000,109,19283,1
0.000220000,109,808,1
0.000146000,109,10025,1
0.000147000,109,10626,1
0.000147000,109,808,1
0.000159000,109,10025,1
0.000156000,109,10626,1
0.000235000,109,19315,1
0.000234000,103,40178,1
0.000159000,109,19315,1
0.000079000,109,19315,1
0.000076000,103,40178,1
0.000153000,103,40178,1
0.000147000,103,40178,1
0.000146000,103,40178,1
0.000219000,103,40178,1
0.000245000,103,40178,1
0.000146000,103,40178,1
0.000149000,103,40178,1
0.000280000,109,19315,1
0.000262000,109,4444,1
0.000158000,109,19315,1
0.000163000,109,4444,1
0.000233000,109,5003,1
0.000148000,109,1300,1
0.000273000,109,5907,1
0.000153000,109,5003,1
0.000146000,109,1300,1
0.000146000,109,5907,1
0.000218000,103,40178,1
0.000220000,103,40178,1
0.000210000,109,1244,1
0.000147000,103,40178,1
0.000145000,103,40178,1
0.000146000,109,1244,1
0.000219000,109,1524,1
0.000073000,109,1524,1
0.000212000,103,40178,1
0.000220000,103,40178,1
0.000073000,109,1524,1
0.000145000,103,40178,1
0.000217000,103,40178,1
0.000146000,103,40178,1
0.000145000,109,50800,1
0.000202000,103,40178,1
0.000218000,109,2968,1
0.000219000,109,61532,1
0.000145000,103,40178,1
0.000190000,103,40178,1
0.000073000,103,40178,1
0.000073000,103,40178,1
0.000559000,103,40178,1
0.000183000,103,64636,1
0.000350000,103,40178,1
0.000074000,103,40178,1
0.002030000,103,40178,1
0.000190000,103,40178,1
0.000239000,103,40178,1
0.000366000,103,40178,1
0.000134000,103,2911,1
0.000079000,103,40178,1
0.000078000,103,40178,1
0.000123000,103,40178,1
0.000074000,103,40178,1
0.000189000,103,40178,1
0.000073000,103,40178,1
0.000116000,103,40178,1
0.000072000,109,61532,1
0.000190000,103,40178,1
0.000154000,103,40178,1
0.000284000,109,2382,1
0.000159000,109,1045,1
0.000216000,109,2382,1
0.000147000,109,1045,1
0.000294000,109,8088,1
0.000155000,109,1074,1
0.000146000,109,8088,1
0.000198000,109,1074,1
0.000217000,109,5054,1
0.000144000,103,40178,1
0.000276000,103,40178,1
0.000144000,109,5054,1
0.000146000,103,40178,1
0.000144000,103,40178,1
0.000273000,109,2525,1
0.000143000,109,8649,1
0.000144000,109,2967,1
0.000143000,109,8649,1
0.000313000,103,40178,1
0.000217000,103,40178,1
0.000216000,103,40178,1
0.000217000,103,40178,1
0.000218000,103,40178,1
0.000331000,103,40178,1
0.000217000,103,40178,1
0.000142000,109,2967,1
0.000144000,103,40178,1
0.000145000,103,40178,1
0.000144000,103,40178,1
0.000145000,103,40178,1
0.000145000,103,40178,1
0.000145000,103,40178,1
0.000144000,103,40178,1
0.000143000,109,2967,1
0.000328000,109,1023,1
0.000154000,109,3260,1
0.000144000,109,1023,1
0.000146000,109,3260,1
0.000216000,109,646,1
0.000145000,103,40178,1
0.000145000,109,646,1
0.000145000,103,40178,1
0.000217000,109,2909,1
0.000145000,103,40178,1
0.000341000,103,40178,1
0.000143000,103,40178,1
0.000141000,109,5500,1
0.000151000,109,2909,1
0.000151000,109,5500,1
0.000151000,103,40178,1
0.000152000,103,40178,1
0.000149000,103,40178,1
0.000218000,109,18988,1
0.000142000,103,40178,1
0.000242000,103,40178,1
0.001618000,109,18988,1
0.000150000,103,40178,1
0.000153000,103,40178,1
0.000219000,109,1059,1
0.000233000,109,64680,1
0.000148000,109,1059,1
0.000146000,109,64680,1
0.000218000,109,1119,1
0.000143000,103,40178,1
0.000165000,103,40178,1
0.000157000,103,40178,1
0.000164000,103,40178,1
0.000242000,109,9103,1
0.000368000,109,5904,1
0.000153000,109,1494,1
0.000290000,103,40178,1
0.000145000,109,1494,1
0.000146000,103,40178,1
0.000290000,109,6156,1
0.000144000,109,8021,1
0.000146000,103,40178,1
0.000219000,103,40178,1
0.000216000,103,40178,1
0.000291000,103,40178,1
0.000146000,103,40178,1
0.000145000,103,40178,1
0.000216000,109,514,1
0.000280000,109,1761,1
0.000145000,109,3077,1
0.000435000,103,40178,1
0.000218000,103,40178,1
0.000147000,109,10024,1
0.000154000,103,40178,1
0.000158000,103,40178,1
0.000310000,109,5802,1
0.000157000,109,2043,1
0.000155000,109,981,1
0.000465000,109,5100,1
0.000152000,103,40178,1
0.000380000,103,40178,1
0.000219000,103,40178,1
0.000219000,103,40178,1
0.000219000,103,40178,1
0.000146000,103,40178,1
0.000146000,103,40178,1
0.000147000,103,40178,1
0.000230000,109,6669,1
0.000145000,103,40178,1
0.000222000,103,40178,1
0.000309000,103,40178,1
0.000240000,103,40178,1
0.000237000,103,40178,1
0.000161000,103,40178,1
0.000159000,103,40178,1
0.000238000,109,1099,1
0.000161000,103,40178,1
0.000542000,103,40178,1
0.000607000,103,40178,1
0.000151000,103,40178,1
0.000233000,103,40178,1
0.000147000,103,40178,1
0.000145000,103,40178,1
0.000144000,103,40178,1
0.000218000,109,1199,1
0.000147000,109,1072,1
0.000366000,109,9929,1
0.000146000,109,7200,1
0.000589000,109,179,1
0.000159000,103,40178,1
0.000234000,103,40178,1
0.000159000,103,40178,1
0.000233000,103,40178,1
0.000219000,103,40178,1
0.000146000,103,40178,1
0.000147000,103,40178,1
0.000146000,103,40178,1
0.000219000,109,5952,1
0.000145000,109,8085,1
0.000220000,109,2008,1
0.000468000,109,2008,1
0.000146000,109,5998,1
0.000146000,103,40178,1
0.000225000,103,40178,1
0.000230000,103,40178,1
0.000216000,103,40178,1
0.000233000,103,40178,1
0.000313000,109,9071,1
0.000081000,103,40178,1
0.000154000,103,40178,1
0.000159000,103,40178,1
0.000332000,103,40178,1
0.000160000,103,40178,1
0.000157000,103,40178,1
0.000168000,103,40178,1
0.000081000,103,40178,1
0.000157000,103,40178,1
0.000153000,109,9071,1
0.000152000,109,1839,1
0.000274000,109,5030,1
0.000159000,109,8400,1
0.000080000,109,8400,1
0.000074000,103,40178,1
0.000146000,103,40178,1
0.000600000,109,8400,1
0.000146000,109,8400,1
0.000388000,109,8400,1
0.000146000,103,40178,1
0.000219000,103,40178,1
0.000219000,103,40178,1
0.000145000,103,40178,1
0.000146000,103,40178,1
0.000169000,103,40178,1
0.000289000,103,40178,1
0.000210000,103,40178,1
0.001292000,109,8400,1
0.000154000,109,32768,1
0.000201000,109,2251,1
0.000146000,109,9290,1
0.000507000,109,9290,1
0.000350000,109,6000,1
0.000160000,109,9050,1
0.000158000,109,125,1
0.000353000,103,40178,1
0.000168000,103,40178,1
0.000242000,103,40178,1
0.000157000,109,5566,1
0.000291000,109,1070,1
0.000163000,109,2006,1
0.000162000,103,40178,1
0.000159000,109,6000,1
0.000157000,109,9050,1
0.000159000,109,125,1
0.000159000,109,5566,1
0.000296000,109,1070,1
0.000156000,109,2006,1
0.000156000,103,40178,1
0.000157000,103,40178,1
0.000232000,109,5004,1
0.000158000,109,2875,1
0.000154000,109,4126,1
0.000156000,109,5004,1
0.000157000,109,2875,1
0.000313000,109,4126,1
0.000235000,109,1044,1
0.000158000,103,40178,1
0.000236000,103,40178,1
0.000236000,103,40178,1
0.000237000,103,40178,1
0.000236000,103,40178,1
0.000238000,103,40178,1
0.000237000,103,40178,1
0.000238000,103,40178,1
0.000243000,103,40178,1
0.000366000,109,1044,1
0.000164000,103,40178,1
0.000155000,103,40178,1
0.000154000,103,40178,1
0.000153000,103,40178,1
0.000155000,103,40178,1
0.000148000,103,40178,1
0.000156000,103,40178,1
0.000157000,103,40178,1
0.000228000,103,40178,1
0.000231000,103,40178,1
0.000157000,109,1801,1
0.000150000,109,8181,1
0.000155000,103,40178,1
0.000150000,109,1801,1
0.000154000,109,8181,1
0.000230000,109,17,1
0.000152000,109,4001,1
0.000146000,109,17,1
0.000145000,109,4001,1
0.000413000,109,49155,1
0.000146000,103,40178,1
0.000226000,103,40178,1
0.000151000,109,10000,1
0.000151000,109,49155,1
0.000146000,109,10000,1
0.000146000,103,40178,1
0.000147000,103,40178,1
0.000301000,103,40178,1
0.000150000,103,40178,1
0.000226000,103,40178,1
0.000144000,103,40178,1
0.000147000,103,40178,1
0.000149000,103,40178,1
0.000228000,103,40178,1
0.000152000,109,8701,1
0.000148000,109,6543,1
0.000152000,103,40178,1
0.000151000,109,8701,1
0.000592000,109,1198,1
0.000157000,109,4125,1
0.000153000,109,3920,1
0.000154000,109,1198,1
0.000150000,109,4125,1
0.000150000,109,3920,1
0.000224000,103,40178,1
0.000221000,103,40178,1
0.000144000,103,40178,1
0.000144000,103,40178,1
0.000217000,109,19842,1
0.000146000,103,40178,1
0.000215000,103,40178,1
0.000218000,103,40178,1
0.000373000,103,40178,1
0.000158000,103,40178,1
0.000157000,103,40178,1
0.000233000,109,6059,1
0.000156000,109,24,1
0.000156000,109,6059,1
0.000157000,109,24,1
0.000457000,109,42,1
0.000168000,109,8093,1
0.000154000,109,9001,1
0.000153000,109,42,1
0.000074000,109,42,1
0.000146000,109,8093,1
0.000144000,109,9001,1
0.000219000,109,33,1
0.000147000,109,4045,1
0.000145000,109,5915,1
0.000144000,109,33,1
0.000144000,109,2323,1
0.000073000,103,40178,1
0.000217000,103,40178,1
0.000220000,103,40178,1
0.000071000,109,2323,1
0.000073000,103,40178,1
0.000073000,103,40178,1
0.000146000,103,40178,1
0.000220000,103,40178,1
0.000073000,103,40178,1
0.000141000,103,40178,1
0.000212000,103,40178,1
0.000437000,109,33,1
0.000201000,109,4045,1
0.000165000,109,5915,1
0.000161000,103,40178,1
0.000083000,103,40178,1
0.000086000,103,40178,1
0.000081000,103,40178,1
0.000080000,103,40178,1
0.000078000,103,40178,1
0.000076000,103,40178,1
0.000083000,103,40178,1
0.000079000,103,40178,1
0.000080000,103,40178,1
0.000189000,103,40178,1
0.000242000,103,40178,1
0.000160000,103,40178,1
0.001433000,103,40178,1
0.001388000,103,40178,1
0.001341000,103,40178,1
0.001254000,103,40178,1
0.000079000,109,2323,1
0.000135000,109,2323,1
0.000299000,109,2323,1
0.000941000,103,40178,1
0.000836000,103,40178,1
0.000083000,103,40178,1
0.000352000,103,40178,1
0.000364000,103,40178,1
0.000075000,103,40178,1
0.000071000,109,2323,1
0.000281000,103,40178,1
0.000205000,103,40178,1
0.001054000,103,40178,1
0.000792000,103,40178,1
0.000189000,103,40178,1
0.000155000,103,40178,1
0.000302000,103,40178,1
0.000153000,103,40178,1
0.000148000,103,40178,1
0.000146000,103,40178,1
0.000147000,103,40178,1
0.000199000,103,40178,1
0.007619000,109,2323,1
0.000197000,109,8022,1
0.000206000,109,3809,1
0.000153000,109,1107,1
0.000145000,109,8022,1
0.000202000,109,3809,1
0.000146000,109,1107,1
0.000219000,109,1,1
0.000240000,109,2022,1
0.000146000,109,3945,1
0.000149000,109,1,1
0.000158000,109,2022,1
0.000156000,109,3945,1
0.000330000,109,544,1
0.000280000,109,544,1
0.000423000,103,40178,1
0.000157000,103,40178,1
0.000235000,103,40178,1
0.000231000,103,40178,1
0.000219000,103,40178,1
0.000223000,103,40178,1
0.000347000,103,40178,1
0.000159000,103,40178,1
0.000156000,103,40178,1
0.000162000,103,40178,1
0.000164000,103,40178,1
0.000158000,103,40178,1
0.000164000,103,40178,1
0.000161000,103,40178,1
0.000383000,109,1999,1
0.000158000,109,9593,1
0.000151000,109,10616,1
0.000161000,109,1999,1
0.000148000,109,9593,1
0.000146000,109,10616,1
0.000227000,109,280,1
0.000150000,109,5190,1
0.000143000,109,5190,1
0.000334000,103,40178,1
0.000219000,103,40178,1
0.000218000,103,40178,1
0.000144000,103,40178,1
0.000144000,103,40178,1
0.000146000,103,40178,1
0.000214000,109,1972,1
0.000147000,109,3370,1
0.000145000,109,1583,1
0.000147000,109,1972,1
0.000230000,109,9503,1
0.000148000,103,40178,1
0.000226000,103,40178,1
0.000147000,109,1972,1
0.000146000,109,3370,1
0.000147000,109,1583,1
0.000146000,109,9503,1
0.000074000,109,9503,1
0.000146000,103,40178,1
0.000146000,103,40178,1
0.000220000,109,2222,1
0.000146000,109,20031,1
0.000247000,103,40178,1
0.000073000,109,2222,1
0.000145000,109,20031,1
0.000145000,109,8087,1
0.000219000,109,1688,1
0.000146000,109,1717,1
0.000074000,109,1717,1
0.000072000,109,1717,1
0.000117000,109,1717,1
0.000073000,109,8087,1
0.000190000,109,1688,1
0.000496000,103,40178,1
0.000188000,103,40178,1
0.000283000,103,40178,1
0.000217000,103,40178,1
0.000220000,103,40178,1
0.000221000,103,40178,1
0.000261000,103,40178,1
0.000210000,103,40178,1
0.001394000,103,40178,1
0.000148000,103,40178,1
0.000244000,103,40178,1
0.000147000,103,40178,1
0.000145000,103,40178,1
0.000146000,103,40178,1
0.000145000,103,40178,1
0.000145000,103,40178,1
0.000262000,109,1717,1
0.000188000,109,1165,1
0.000185000,109,1352,1
0.000147000,109,1717,1
0.000210000,109,1165,1
0.000153000,109,1352,1
0.000280000,109,10243,1
0.000148000,109,987,1
0.000194000,109,10243,1
0.000146000,109,987,1
0.000264000,109,9999,1
