TimeDelta,Length,Port,Attack
0.000074000,157,36659,0
0.000118000,157,36659,0
0.000725000,115,443,0
0.000322000,115,443,0
0.002320000,189,36659,0
0.000162000,157,36659,0
0.000455000,115,443,0
0.000237000,115,443,0
0.004667000,194,36659,0
0.000187000,157,36659,0
0.000278000,115,443,0
0.000239000,115,443,0
0.004609000,195,36659,0
0.000202000,157,36659,0
0.000823000,115,443,0
0.000974000,115,443,0
0.005947000,115,36659,0
0.002254000,1483,443,0
0.000178000,1483,443,0
0.000748000,1483,443,0
0.000646000,1483,443,0
0.000836000,1483,443,0
0.002090000,1483,443,0
0.063456000,127,36659,0
0.002357000,1483,443,0
0.004205000,1483,443,0
0.058600000,127,36659,0
0.000188000,127,36659,0
0.000890000,127,36659,0
0.001011000,1483,443,0
0.000186000,1483,443,0
0.004350000,181,36659,0
0.000128000,181,36659,0
0.032194000,115,443,0
0.000088000,115,443,0
0.000136000,115,443,0
0.000074000,115,443,0
0.001319000,115,443,0
0.023776000,127,36659,0
0.001068000,1483,443,0
0.064502000,127,36659,0
0.001231000,1483,443,0
0.000323000,1483,443,0
0.063712000,115,36659,0
0.001051000,1483,443,0
0.004248000,115,36659,0
0.001144000,1483,443,0
0.000899000,1483,443,0
0.044811000,193,36659,0
0.000197000,157,36659,0
0.000467000,115,443,0
0.001597000,190,36659,0
0.000202000,157,36659,0
0.000470000,115,443,0
0.003388000,198,36659,0
0.000195000,157,36659,0
0.000876000,115,443,0
0.003632000,194,36659,0
0.000194000,157,36659,0
0.000867000,115,443,0
0.004813000,115,36659,0
0.001774000,1483,443,0
0.000498000,115,36659,0
0.000670000,1483,443,0
0.000415000,1483,443,0
0.001907000,115,36659,0
0.001057000,1483,443,0
0.063967000,127,36659,0
0.001073000,1483,443,0
0.064133000,127,36659,0
0.001350000,1483,443,0
0.063508000,127,36659,0
0.002370000,1483,443,0
0.044966000,202,36659,0
0.000204000,169,36659,0
0.000871000,115,443,0
0.003680000,209,36659,0
0.000190000,169,36659,0
0.001005000,115,443,0
0.001930000,202,36659,0
0.000156000,169,36659,0
0.000836000,115,443,0
0.003681000,202,36659,0
0.000194000,169,36659,0
0.000925000,115,443,0
0.005192000,127,36659,0
0.001364000,1483,443,0
0.000454000,1483,443,0
0.066636000,115,36659,0
0.002014000,1483,443,0
0.062753000,115,36659,0
0.001380000,1483,443,0
0.000457000,1483,443,0
0.046578000,190,36659,0
0.000158000,157,36659,0
0.002104000,115,443,0
0.001872000,197,36659,0
0.000157000,161,36659,0
0.001194000,115,443,0
0.003619000,202,36659,0
0.000157000,157,36659,0
0.001045000,115,443,0
0.000671000,189,36659,0
0.000158000,157,36659,0
0.001406000,115,443,0
0.003395000,195,36659,0
0.000156000,157,36659,0
0.000975000,115,443,0
0.000080000,127,36659,0
0.000202000,127,36659,0
0.001193000,115,443,0
0.000190000,1483,443,0
0.000662000,1483,443,0
0.062818000,127,36659,0
0.001200000,1483,443,0
0.000775000,127,36659,0
0.001137000,1483,443,0
0.061297000,115,36659,0
0.000429000,115,36659,0
0.000276000,115,36659,0
0.002253000,1483,443,0
0.002499000,115,36659,0
0.001148000,1483,443,0
0.000536000,1483,443,0
0.063947000,115,36659,0
0.000192000,115,36659,0
0.001249000,1483,443,0
0.000554000,1483,443,0
0.000473000,1483,443,0
0.041171000,189,36659,0
0.000322000,157,36659,0
0.001221000,115,443,0
0.002319000,192,36659,0
0.000119000,192,36659,0
0.000541000,192,36659,0
0.000190000,157,36659,0
0.001075000,115,443,0
0.002117000,195,36659,0
0.000201000,157,36659,0
0.000497000,115,443,0
0.004260000,190,36659,0
0.000201000,157,36659,0
0.000279000,115,443,0
0.008224000,115,36659,0
0.000183000,115,36659,0
0.001609000,1483,443,0
0.000338000,1483,443,0
0.000261000,1483,443,0
0.000447000,1483,443,0
0.000844000,1483,443,0
0.001983000,1483,443,0
0.002228000,1483,443,0
0.004541000,170,36659,0
0.050429000,115,443,0
0.000122000,115,443,0
0.006056000,127,36659,0
0.001014000,1483,443,0
0.065935000,127,36659,0
0.001013000,1483,443,0
0.064845000,127,36659,0
0.001163000,1483,443,0
0.000216000,1483,443,0
0.000853000,1483,443,0
0.000714000,1483,443,0
0.006469000,1483,443,0
0.005321000,1483,443,0
0.016410000,1483,443,0
0.022416000,1483,443,0
0.025755000,1483,443,0
0.065675000,127,36659,0
0.001551000,1483,443,0
0.000296000,1483,443,0
0.000116000,115,36659,0
0.000164000,115,36659,0
0.002360000,1483,443,0
0.000346000,115,36659,0
0.001188000,1483,443,0
0.000379000,1483,443,0
0.045485000,194,36659,0
0.000198000,157,36659,0
0.000282000,115,443,0
0.000709000,115,443,0
0.000395000,195,36659,0
0.000191000,157,36659,0
0.000591000,115,443,0
0.000321000,115,443,0
0.002928000,188,36659,0
0.000201000,157,36659,0
0.000285000,115,443,0
0.000269000,115,443,0
0.000121000,115,443,0
0.004966000,191,36659,0
0.000191000,157,36659,0
0.000482000,115,443,0
0.000234000,115,443,0
0.000272000,115,443,0
0.004766000,115,36659,0
0.002032000,1483,443,0
0.000492000,1483,443,0
0.000497000,1483,443,0
0.062662000,127,36659,0
0.002135000,1483,443,0
0.062679000,127,36659,0
0.001071000,1483,443,0
0.067505000,127,36659,0
0.001088000,1483,443,0
0.042178000,208,36659,0
0.000202000,169,36659,0
0.004302000,204,36659,0
0.000193000,169,36659,0
0.004612000,115,443,0
0.000193000,115,443,0
0.000214000,200,36659,0
0.000147000,169,36659,0
0.001864000,115,443,0
0.001369000,207,36659,0
0.000203000,169,36659,0
0.000873000,115,443,0
0.009006000,127,36659,0
0.001242000,1483,443,0
0.000542000,1483,443,0
0.062692000,115,36659,0
0.001219000,1483,443,0
0.004059000,115,36659,0
0.000282000,115,36659,0
0.000689000,115,36659,0
0.000574000,115,36659,0
0.000116000,115,36659,0
0.000659000,115,36659,0
0.000116000,115,36659,0
0.001453000,1483,443,0
0.000512000,1483,443,0
0.063246000,115,36659,0
0.001153000,1483,443,0
0.000608000,1483,443,0
0.000525000,115,36659,0
0.001210000,1483,443,0
0.042460000,195,36659,0
0.000201000,157,36659,0
0.000487000,115,443,0
0.001187000,191,36659,0
0.000201000,157,36659,0
0.000668000,115,443,0
0.005920000,195,36659,0
0.000211000,157,36659,0
0.000295000,192,36659,0
0.000202000,157,36659,0
0.000816000,115,443,0
0.000413000,115,443,0
0.002381000,189,36659,0
0.000201000,157,36659,0
0.001020000,115,443,0
0.002553000,115,36659,0
0.001060000,1483,443,0
0.000541000,1483,443,0
0.007950000,115,36659,0
0.001169000,1483,443,0
0.002203000,429,80,0
0.036861000,198,51749,0
0.000869000,115,80,0
0.011913000,172,36659,0
0.001839000,115,36659,0
0.001424000,1483,443,0
0.000409000,1483,443,0
0.013373000,115,36659,0
0.001609000,1483,443,0
0.048996000,115,36659,0
0.001529000,1483,443,0
0.000485000,1483,443,0
0.000305000,1483,443,0
0.017052000,115,36659,0
0.001046000,1483,443,0
0.009529000,200,36659,0
0.000648000,200,36659,0
0.000188000,157,36659,0
0.004778000,115,443,0
0.001408000,195,36659,0
0.000204000,157,36659,0
0.000732000,115,443,0
0.006211000,115,36659,0
0.001447000,1483,443,0
0.000536000,1483,443,0
0.000475000,1483,443,0
0.022410000,115,36659,0
0.001615000,1483,443,0
0.002020000,123,443,0
0.029331000,127,36659,0
0.001148000,1483,443,0
0.023566000,127,36659,0
0.004186000,1483,443,0
0.000958000,123,49628,0
0.000128000,123,49628,0
0.001660000,115,443,0
0.000685000,704,443,0
0.034544000,127,36659,0
0.000218000,127,36659,0
0.000968000,1483,443,0
0.020965000,115,49628,0
0.000362000,327,49628,0
0.000148000,127,36659,0
0.001024000,115,443,0
0.002555000,179,443,0
0.000370000,207,443,0
0.000284000,1483,443,0
0.002088000,563,443,0
0.000209000,534,443,0
0.033423000,115,36659,0
0.001310000,1483,443,0
0.017144000,695,49628,0
0.000159000,146,49628,0
0.001243000,115,443,0
0.001389000,146,443,0
0.002296000,115,49628,0
0.006810000,115,36659,0
0.001030000,1483,443,0
0.000464000,1483,443,0
0.024720000,217,36659,0
0.000089000,217,36659,0
0.000155000,217,36659,0
0.003839000,217,36659,0
0.000161000,168,36659,0
0.000153000,202,36659,0
0.000147000,168,36659,0
0.000651000,115,443,0
0.000335000,115,443,0
0.003290000,184,36659,0
0.000210000,159,36659,0
0.001126000,1483,443,0
0.024860000,115,49628,0
0.003328000,115,36659,0
0.001894000,1483,443,0
0.000538000,1483,443,0
0.000372000,1483,443,0
0.029651000,462,49628,0
0.000201000,501,49628,0
0.001010000,115,443,0
0.000262000,185,49628,0
0.000149000,154,49628,0
0.004105000,115,443,0
0.002339000,115,36659,0
0.001012000,1483,443,0
0.000790000,154,443,0
0.026405000,1483,443,0
0.000507000,1483,443,0
0.001126000,115,36659,0
0.036794000,115,49628,0
0.001006000,115,49628,0
0.002109000,115,36659,0
0.003997000,1483,443,0
0.006016000,201,36659,0
0.000202000,168,36659,0
0.000846000,115,443,0
0.008885000,115,36659,0
0.001125000,1483,443,0
0.000542000,1483,443,0
0.009467000,115,36659,0
0.001046000,1483,443,0
0.038004000,115,36659,0
0.000991000,1483,443,0
0.014243000,115,36659,0
0.001132000,1483,443,0
0.000584000,1483,443,0
0.013950000,115,36659,0
0.001052000,1483,443,0
0.035735000,202,36659,0
0.000200000,168,36659,0
0.000145000,179,36659,0
0.000146000,158,36659,0
0.000849000,115,443,0
0.000398000,1483,443,0
0.003541000,200,36659,0
0.000202000,168,36659,0
0.000146000,168,36659,0
0.001158000,115,443,0
0.021012000,127,36659,0
0.000997000,1483,443,0
0.033309000,127,36659,0
0.001621000,1483,443,0
0.028714000,127,36659,0
0.002246000,1483,443,0
0.032849000,127,36659,0
0.001038000,1483,443,0
0.030157000,115,36659,0
0.000890000,1483,443,0
0.000182000,1483,443,0
0.000911000,1483,443,0
0.000766000,1483,443,0
0.036637000,115,36659,0
0.001223000,1483,443,0
0.000387000,1483,443,0
0.014044000,214,36659,0
0.000180000,170,36659,0
0.000897000,115,443,0
0.014256000,1483,443,0
0.018601000,263,36659,0
0.000196000,157,36659,0
0.001229000,115,443,0
0.043454000,127,36659,0
0.001017000,1483,443,0
0.037671000,182,36659,0
0.026369000,127,36659,0
0.000975000,1483,443,0
0.063661000,127,36659,0
0.001012000,1483,443,0
0.064123000,127,36659,0
0.001229000,1483,443,0
0.000152000,1483,443,0
0.000410000,1483,443,0
0.065646000,115,36659,0
0.001869000,1483,443,0
0.002605000,115,36659,0
0.001077000,1483,443,0
0.000378000,1483,443,0
0.061775000,115,36659,0
0.000815000,1483,443,0
0.064426000,127,36659,0
0.001052000,1483,443,0
0.000120000,1483,443,0
0.000699000,1483,443,0
0.000396000,1483,443,0
0.001739000,1483,443,0
0.060495000,127,36659,0
0.000190000,127,36659,0
0.001288000,1483,443,0
0.000969000,127,36659,0
0.001101000,1483,443,0
0.062054000,127,36659,0
0.001030000,1483,443,0
0.000341000,1483,443,0
0.000296000,1483,443,0
0.000752000,1483,443,0
0.000697000,1483,443,0
0.001648000,1483,443,0
0.070117000,115,36659,0
0.037379000,191,36659,0
0.000192000,162,36659,0
0.000770000,115,443,0
0.000127000,115,443,0
0.000074000,115,443,0
0.015576000,198,36659,0
0.000201000,167,36659,0
0.000736000,115,443,0
0.004719000,115,36659,0
0.002315000,1483,443,0
0.065235000,1483,443,0
0.062587000,127,36659,0
0.001054000,1483,443,0
0.064271000,127,36659,0
0.000960000,1483,443,0
0.064805000,127,36659,0
0.001694000,1483,443,0
0.000505000,1483,443,0
0.044385000,182,36659,0
0.017892000,115,36659,0
0.001141000,1483,443,0
0.011858000,115,36659,0
0.001260000,1483,443,0
0.000546000,1483,443,0
0.030776000,195,36659,0
0.000211000,161,36659,0
0.000147000,174,36659,0
0.000431000,115,443,0
0.004270000,242,36659,0
0.000203000,177,36659,0
0.001030000,115,443,0
0.010600000,164,36659,0
0.006236000,216,36659,0
0.000202000,223,36659,0
0.000073000,223,36659,0
0.001580000,1483,443,0
0.000586000,1483,443,0
0.001115000,223,36659,0
0.000197000,1533,36659,0
0.000205000,1533,36659,0
0.000352000,1533,36659,0
0.002920000,115,443,0
0.000244000,115,443,0
0.000221000,178,36659,0
0.000148000,1533,36659,0
0.001090000,115,443,0
0.000722000,1533,36659,0
0.000209000,1482,36659,0
0.001148000,115,443,0
0.001822000,163,36659,0
0.000193000,115,36659,0
0.001263000,1483,443,0
0.000510000,1483,443,0
0.031438000,1102,36659,0
0.024338000,115,36659,0
0.001005000,1483,443,0
0.002120000,1533,36659,0
0.002707000,1533,36659,0
0.000199000,291,36659,0
0.000208000,1533,36659,0
0.000148000,369,36659,0
0.000196000,1533,36659,0
0.000411000,115,443,0
0.000652000,115,443,0
0.000247000,1037,36659,0
0.001219000,115,36659,0
0.000185000,115,36659,0
0.000149000,200,36659,0
0.000413000,115,443,0
0.001242000,1483,443,0
0.000507000,1483,443,0
0.032218000,115,443,0
0.030025000,115,36659,0
0.001057000,1483,443,0
0.065106000,127,36659,0
0.001126000,1483,443,0
0.064132000,127,36659,0
0.001293000,1483,443,0
0.067200000,127,36659,0
0.069670000,1483,443,0
0.000510000,1483,443,0
0.060886000,115,36659,0
0.000197000,150,36659,0
0.001158000,1483,443,0
0.000317000,115,443,0
0.008623000,115,36659,0
0.000991000,1483,443,0
0.000475000,1483,443,0
0.060170000,115,36659,0
0.000127000,115,49036,0
0.000923000,115,36659,0
0.001120000,1483,443,0
0.004677000,1483,443,0
0.000394000,1483,443,0
0.000336000,1483,443,0
0.064831000,115,36659,0
0.000226000,115,36659,0
0.002562000,115,36659,0
0.001616000,115,36659,0
0.002614000,1483,443,0
0.000262000,1483,443,0
0.000713000,1483,443,0
0.000698000,115,11826,0
0.000692000,115,36659,0
0.006019000,1483,443,0
0.055282000,115,36659,0
0.002559000,1483,443,0
0.000511000,1483,443,0
0.012868000,115,36659,0
0.000656000,115,36659,0
0.000838000,115,36659,0
0.000504000,115,36659,0
0.001214000,1483,443,0
0.044861000,115,36659,0
0.001381000,1483,443,0
0.000345000,1483,443,0
0.000271000,1483,443,0
0.023265000,115,36659,0
0.001211000,1483,443,0
0.039195000,127,36659,0
0.004830000,1483,443,0
0.001189000,127,36659,0
0.018534000,127,36659,0
0.002565000,1483,443,0
0.042447000,127,36659,0
0.001150000,1483,443,0
0.020499000,127,36659,0
0.001186000,1483,443,0
0.000268000,182,36659,0
0.040310000,115,443,0
0.001968000,115,36659,0
0.000201000,150,36659,0
0.001734000,1483,443,0
0.000178000,1483,443,0
0.000782000,1483,443,0
0.000189000,115,443,0
0.022611000,115,36659,0
0.028939000,1483,443,0
0.062508000,127,36659,0
0.001011000,1483,443,0
0.063631000,127,36659,0
0.001071000,1483,443,0
0.064315000,127,36659,0
0.001177000,1483,443,0
0.063387000,127,36659,0
0.002400000,1483,443,0
0.000351000,1483,443,0
0.000285000,1483,443,0
0.000724000,1483,443,0
0.000658000,1483,443,0
0.062299000,115,36659,0
0.001911000,1483,443,0
0.002211000,115,36659,0
0.001370000,1483,443,0
0.000401000,1483,443,0
0.062426000,115,36659,0
0.002450000,1483,443,0
0.000179000,1483,443,0
0.000788000,1483,443,0
0.000844000,1483,443,0
0.060684000,127,36659,0
0.001042000,1483,443,0
0.064576000,127,36659,0
0.001228000,1483,443,0
0.128502000,127,36659,0
0.001252000,1483,443,0
0.000383000,1483,443,0
0.065560000,115,36659,0
0.002410000,115,36659,0
0.000964000,1483,443,0
0.002557000,1483,443,0
0.000321000,1483,443,0
0.067399000,115,36659,0
0.001373000,1483,443,0
0.064742000,1483,443,0
0.026005000,182,36659,0
0.002833000,182,36659,0
0.034198000,127,36659,0
0.000121000,127,36659,0
0.001397000,1483,443,0
0.005737000,127,36659,0
0.004349000,1483,443,0
0.000348000,1483,443,0
0.000739000,1483,443,0
0.000169000,1483,443,0
0.004051000,1483,443,0
0.000118000,1483,443,0
0.000401000,1483,443,0
0.060750000,115,36659,0
0.001064000,1483,443,0
0.005533000,115,36659,0
0.001107000,1483,443,0
0.000382000,1483,443,0
0.063219000,115,36659,0
0.001095000,1483,443,0
0.065357000,127,36659,0
0.001258000,1483,443,0
0.000122000,1483,443,0
0.000817000,1483,443,0
0.003939000,1483,443,0
0.061149000,127,36659,0
0.000204000,127,36659,0
0.001266000,1483,443,0
0.000127000,1483,443,0
0.063559000,127,36659,0
0.001067000,1483,443,0
0.037887000,429,80,0
0.026347000,127,36659,0
0.004388000,1483,443,0
0.000383000,1483,443,0
0.008344000,198,51749,0
0.000702000,115,80,0
0.056040000,115,36659,0
0.001104000,1483,443,0
0.003405000,115,36659,0
0.004015000,1483,443,0
0.000253000,1483,443,0
0.061595000,115,36659,0
0.001053000,1483,443,0
0.064847000,127,36659,0
0.001087000,1483,443,0
0.062365000,127,36659,0
0.000130000,127,36659,0
0.000143000,127,36659,0
0.000734000,127,36659,0
0.001102000,1483,443,0
0.062839000,127,36659,0
0.001066000,1483,443,0
0.091840000,185,36659,0
0.039944000,115,443,0
0.000128000,115,443,0
0.000138000,115,443,0
0.000752000,115,443,0
0.001070000,115,36659,0
0.004825000,1483,443,0
0.000128000,115,36659,0
0.000288000,1483,443,0
0.000890000,1483,443,0
0.000383000,1483,443,0
0.068521000,115,36659,0
0.001037000,1483,443,0
0.000662000,1483,443,0
0.008225000,127,36659,0
0.001001000,1483,443,0
0.064475000,127,36659,0
0.001103000,1483,443,0
0.063894000,127,36659,0
0.001233000,1483,443,0
0.063570000,127,36659,0
0.000983000,1483,443,0
0.000390000,1483,443,0
0.066750000,115,36659,0
0.002422000,1483,443,0
0.003066000,115,36659,0
0.001187000,1483,443,0
0.000380000,1483,443,0
0.030131000,176,443,0
0.000330000,1483,443,0
0.000222000,1483,443,0
0.000724000,1483,443,0
0.000184000,262,443,0
0.000331000,1483,443,0
0.000221000,1483,443,0
0.000274000,262,443,0
0.000224000,1257,443,0
0.009767000,115,36659,0
0.001239000,1483,443,0
0.004762000,123,443,0
0.022619000,115,49628,0
0.000201000,115,49628,0
0.005431000,127,49628,0
0.004244000,1483,443,0
0.000320000,262,443,0
0.003366000,123,52640,0
0.000468000,115,443,0
0.003029000,704,443,0
0.000194000,127,36659,0
0.000216000,127,36659,0
0.002730000,1483,443,0
0.000390000,1483,443,0
0.034040000,115,52640,0
0.000192000,327,52640,0
0.029196000,127,36659,0
0.001011000,1483,443,0
0.013104000,695,52640,0
0.000202000,146,52640,0
0.000709000,115,443,0
0.000423000,146,443,0
0.003706000,115,52640,0
0.048825000,127,36659,0
0.001074000,1483,443,0
0.000357000,1483,443,0
0.041532000,489,52640,0
0.000198000,206,52640,0
0.000427000,162,52640,0
0.000154000,154,52640,0
0.000288000,115,443,0
0.006715000,115,443,0
0.013954000,127,36659,0
0.002019000,1483,443,0
0.000378000,1483,443,0
0.023437000,115,52640,0
0.016815000,1483,443,0
0.022420000,115,36659,0
0.004443000,1483,443,0
0.000707000,115,36659,0
0.003678000,1483,443,0
0.000325000,1483,443,0
0.031715000,127,49628,0
0.002333000,262,443,0
0.000313000,1483,443,0
0.031588000,115,36659,0
0.001074000,1483,443,0
0.030936000,127,49628,0
0.000193000,127,49628,0
0.001673000,1483,443,0
0.000317000,262,443,0
0.030400000,127,36659,0
0.001003000,1483,443,0
0.006876000,184,36659,0
0.000337000,115,443,0
0.057552000,127,36659,0
0.001026000,1483,443,0
0.064786000,127,36659,0
0.001700000,1483,443,0
0.000128000,1483,443,0
0.059452000,127,36659,0
0.001221000,1483,443,0
0.000315000,1483,443,0
0.030182000,1483,443,0
0.000125000,1483,443,0
0.003095000,1483,443,0
0.022506000,115,36659,0
0.000327000,429,80,0
0.001457000,1483,443,0
0.000113000,1483,443,0
0.003262000,115,36659,0
0.001433000,1483,443,0
0.031724000,127,49628,0
0.000611000,262,443,0
0.013793000,198,52706,0
0.000623000,115,80,0
0.012447000,115,36659,0
0.001170000,1483,443,0
0.000380000,1483,443,0
0.007284000,115,36659,0
0.001161000,1483,443,0
0.023395000,115,49628,0
0.027212000,115,36659,0
0.001216000,1483,443,0
0.000377000,1483,443,0
0.013476000,115,36659,0
0.001297000,1483,443,0
0.044500000,115,36659,0
0.000903000,1083,443,0
0.014810000,180,49628,0
0.000198000,253,49628,0
0.001437000,303,49628,0
0.000200000,154,49628,0
0.002172000,115,36659,0
0.002572000,115,443,0
0.004924000,154,443,0
0.032953000,115,36659,0
0.029666000,115,49628,0
0.000340000,115,49628,0
0.000839000,115,49628,0
0.885386000,176,443,0
0.000263000,993,443,0
0.060221000,115,49628,0
0.000202000,115,49628,0
0.048695000,180,49628,0
0.000202000,365,49628,0
0.000970000,327,49628,0
0.000180000,327,49628,0
0.000197000,327,49628,0
0.000145000,154,49628,0
0.001312000,115,443,0
0.001467000,154,443,0
0.060393000,115,49628,0
5.869644000,115,5228,0
0.062874000,115,57067,0
4.869697000,115,5228,0
0.066624000,115,57068,0
0.000126000,115,57068,0
2.453023000,115,80,0
0.035560000,115,51749,0
1.155864000,115,443,0
0.039547000,115,52640,0
0.562842000,115,52706,0
0.147271000,115,36659,0
1.907255000,115,443,0
0.063992000,115,49628,0
2.664109000,198,51749,0
0.000635000,115,80,0
4.542815000,429,80,0
0.034063000,198,51749,0
0.001054000,115,80,0
0.616388000,115,5228,0
0.060723000,115,57067,0
1.060093000,429,80,0
0.052210000,198,52706,0
0.001273000,115,80,0
0.761134000,115,5228,0
0.063728000,115,57068,0
7.041949000,139,57068,0
0.000543000,115,5228,0
0.000083000,115,5228,0
0.001698000,141,5228,0
0.060704000,115,57068,0
0.673742000,141,5228,0
0.061228000,141,57067,0
0.000606000,115,5228,0
0.816893000,115,443,0
0.033574000,115,52640,0
0.606407000,115,443,0
0.068865000,115,36659,0
0.000128000,115,36659,0
5.710946000,115,443,0
0.065809000,115,49628,0
0.001078000,168,49692,0
0.045811000,115,49692,0
0.818256000,115,49692,0
0.000122000,184,49692,0
0.039596000,429,80,0
0.034631000,198,51749,0
0.000219000,198,51749,0
0.001003000,115,80,0
0.007578000,115,49692,0
0.917789000,115,49692,0
2.675355000,198,51749,0
0.000859000,115,80,0
0.194990000,115,443,0
0.033772000,115,52640,0
0.000294000,115,52640,0
0.269023000,429,80,0
0.039825000,198,52706,0
0.000104000,198,52706,0
0.001014000,115,80,0
0.294942000,115,443,0
0.061130000,115,36659,0
0.011313000,123,49933,0
0.074587000,115,49933,0
0.000763000,1563,49933,0
0.000129000,1563,49933,0
0.004391000,1563,49933,0
0.000126000,1563,49933,0
0.004375000,730,49933,0
0.086564000,166,49933,0
0.101753000,115,49933,0
0.004518000,1093,49933,0
0.000123000,1563,49933,0
0.007935000,123,49934,0
0.014497000,115,49934,0
0.000755000,115,49934,0
0.004242000,115,49934,0
0.002814000,115,49934,0
0.000573000,1563,49934,0
0.000124000,1563,49934,0
0.000343000,1563,49934,0
0.004955000,937,49934,0
0.000246000,937,49934,0
0.000394000,937,49934,0
0.043928000,115,49933,0
0.025891000,123,49935,0
0.049022000,115,49935,0
0.003261000,1563,49935,0
0.001133000,1563,49935,0
0.000116000,1563,49935,0
0.000140000,642,49935,0
0.004958000,115,49935,0
0.000126000,190,49935,0
0.009149000,190,49935,0
0.070741000,200,49935,0
0.045618000,833,49933,0
0.029268000,168,49935,0
0.000242000,200,49935,0
0.118883000,115,49935,0
0.046063000,168,49692,0
0.000120000,115,49692,0
0.126760000,115,49692,0
0.143206000,168,49692,0
0.619396000,168,49692,0
1.680831000,115,443,0
0.063369000,115,49628,0
0.023719000,123,49937,0
0.023933000,115,49937,0
0.001489000,1563,49937,0
0.000387000,1563,49937,0
0.000199000,1315,49937,0
0.001912000,1390,49937,0
0.000312000,1390,49937,0
0.000685000,1390,49937,0
0.002069000,1390,49937,0
0.026947000,386,49937,0
0.000137000,386,49937,0
0.000565000,263,49937,0
0.023453000,139,49937,0
0.000128000,115,49937,0
4.550560000,141,5228,0
0.061414000,141,57067,0
0.000493000,115,5228,0
3.111941000,115,49934,0
0.390001000,115,5228,0
0.040064000,115,80,0
0.026389000,115,57068,0
0.012660000,115,51749,0
0.833499000,115,49935,0
0.156504000,115,443,0
0.000155000,115,443,0
0.000702000,115,443,0
0.037939000,115,52640,0
0.127279000,115,80,0
0.070156000,115,52706,0
0.325974000,115,443,0
0.066622000,115,36659,0
1.006060000,146,49933,0
0.073907000,123,49941,0
0.070334000,115,49941,0
0.000471000,1563,49941,0
0.000362000,1563,49941,0
0.006204000,1563,49941,0
0.000099000,1563,49941,0
0.002701000,714,49941,0
0.076202000,166,49941,0
0.084900000,123,49942,0
0.009987000,115,49941,0
0.061145000,1093,49941,0
0.000120000,1563,49941,0
0.012404000,115,49942,0
0.002573000,1563,49942,0
0.000126000,1563,49942,0
0.000143000,643,49942,0
0.024007000,115,49941,0
0.009203000,115,49942,0
0.000127000,190,49942,0
0.580806000,200,49942,0
0.025940000,833,49941,0
0.058192000,127,49942,0
0.000130000,115,49942,0
0.000079000,115,49942,0
0.000144000,168,49942,0
0.000075000,200,49942,0
0.079892000,127,49942,0
0.000120000,127,49942,0
0.000076000,127,49942,0
0.009787000,115,49942,0
0.004394000,115,49942,0
0.000131000,200,49942,0
0.124476000,115,49942,0
0.074636000,168,49935,0
0.000117000,115,49935,0
0.199191000,115,49935,0
0.055881000,200,49942,0
0.231348000,200,49942,0
0.003430000,168,49935,0
0.750236000,115,80,0
0.033395000,115,51749,0
1.435474000,115,49942,0
0.000127000,168,49942,0
0.046586000,123,49943,0
0.029681000,123,49944,0
0.042972000,115,49943,0
0.000675000,1563,49943,0
0.000130000,1563,49943,0
0.005757000,1563,49943,0
0.003389000,1563,49943,0
0.000125000,989,49943,0
0.026259000,115,49944,0
0.000169000,1563,49944,0
0.000310000,1563,49944,0
0.000319000,1563,49944,0
0.000552000,1563,49944,0
0.000603000,1563,49944,0
0.002377000,1563,49944,0
0.000126000,1563,49944,0
0.004276000,810,49944,0
0.000125000,810,49944,0
0.049345000,166,49943,0
0.050030000,166,49944,0
0.001715000,166,49944,0
0.057809000,115,49943,0
0.022958000,115,52706,0
0.040922000,115,49944,0
0.005212000,1563,49943,0
0.000127000,1563,49943,0
0.002862000,472,49943,0
0.062071000,854,49944,0
0.001222000,123,443,0
0.066420000,123,51347,0
0.003592000,115,443,0
0.000313000,699,443,0
0.061958000,115,51347,0
0.000939000,327,51347,0
0.000634000,115,443,0
0.002657000,179,443,0
0.000135000,179,443,0
0.000222000,207,443,0
0.002152000,407,443,0
0.000485000,213,443,0
0.000328000,1483,443,0
0.000268000,1483,443,0
0.000259000,262,443,0
0.000263000,1483,443,0
0.000427000,1483,443,0
0.029320000,695,51347,0
0.000202000,146,51347,0
0.000859000,115,443,0
0.000401000,262,443,0
0.000121000,262,443,0
0.000738000,1483,443,0
0.000381000,1483,443,0
0.000219000,1483,443,0
0.000269000,1483,443,0
0.000268000,1483,443,0
0.059738000,127,51347,0
0.001280000,1483,443,0
0.004522000,135,51347,0
0.002993000,1483,443,0
0.000319000,262,443,0
0.013356000,123,49945,0
0.000128000,135,51347,0
0.001212000,1483,443,0
0.000337000,1483,443,0
0.007201000,115,49945,0
0.001365000,1563,49945,0
0.000117000,1563,49945,0
0.000137000,1315,49945,0
0.000780000,1390,49945,0
0.017518000,386,49945,0
0.000122000,386,49945,0
0.005855000,263,49945,0
0.008883000,139,49945,0
0.000132000,115,49945,0
0.028130000,1483,443,0
0.064749000,135,51347,0
0.001197000,1483,443,0
0.000372000,1483,443,0
0.253092000,262,443,0
0.064905000,135,51347,0
0.001285000,1483,443,0
0.000377000,1483,443,0
0.254944000,1483,443,0
0.004934000,1483,443,0
0.063263000,135,51347,0
0.004191000,1483,443,0
0.000325000,1483,443,0
0.266340000,1483,443,0
0.045217000,127,51347,0
0.001843000,1483,443,0
